m1,b1,m2,b2,mode,load,tput_m1,tput_m2,total_p90_m1,total_p90_m2,total_p99_m1,total_p99_m2,total_p100_m1,total_p100_m2,slo_m1,slo_violation_m1,slo_m2,slo_violation_m2,slo_violation_no,job_mix
inception_v3,32,resnet34,2,mig,1.0,2029.9389451288764,2998.242378735302,15.67697525024414,10.450363159179688,15.67697525024414,10.450363159179688,15.67697525024414,10.450363159179688,"[39.029598236083984, 125.16593933105467]",0,"[6.753325462341309, 21.199584007263184]",0,0,inception_v3-32-resnet34-2
densenet121,32,squeezenet1_0,32,mig,1.0,1102.7413524041922,3291.8604860971463,28.87725830078125,9.611368179321287,28.87725830078125,9.611368179321287,28.87725830078125,9.611368179321287,"[55.29773235321045, 161.38911247253418]",0,"[61.8593692779541, 328.75738143920904]",0,0,densenet121-32-squeezenet1_0-32
densenet169,16,resnet101,32,mig,1.0,892.5398500356258,779.6599807163543,17.76576042175293,20.24531364440918,17.76576042175293,20.24531364440918,17.76576042175293,20.24531364440918,"[72.13079929351807, 169.94497776031494]",0,"[100.55983066558838, 559.5760583877563]",0,0,densenet169-16-resnet101-32
resnet101,2,resnet34,2,mig,1.0,388.0590563922472,972.9544527818036,5.057811737060547,1.9888877868652344,5.057811737060547,1.9888877868652344,5.057811737060547,1.9888877868652344,"[37.6279354095459, 98.98934364318852]",0,"[6.753325462341309, 21.199584007263184]",0,0,resnet101-2-resnet34-2
resnet101,8,squeezenet1_0,16,mig,1.0,699.2994067681547,2491.933748073273,11.384248733520508,3.1790733337402344,11.384248733520508,3.1790733337402344,11.384248733520508,3.1790733337402344,"[41.705965995788574, 134.9987268447876]",0,"[21.50583267211914, 115.78102111816403]",0,0,resnet101-8-squeezenet1_0-16
densenet121,8,densenet169,2,mig,1.0,914.6110903643812,674.9251621812607,8.712291717529297,11.803150177001951,8.712291717529297,11.803150177001951,8.712291717529297,11.803150177001951,"[20.061135292053223, 61.494946479797385]",0,"[32.2953462600708, 93.69852542877194]",0,0,densenet121-8-densenet169-2
densenet169,8,inception_v3,16,mig,1.0,757.2967244012098,1123.0990037325655,10.482549667358398,7.093667984008789,10.482549667358398,7.093667984008789,10.482549667358398,7.093667984008789,"[37.24122047424317, 112.37168312072754]",0,"[24.31881427764893, 91.33017063140876]",0,0,densenet169-8-inception_v3-16
densenet121,32,densenet201,4,mig,1.0,1102.7413524041922,775.0047891144825,28.87725830078125,40.846824645996094,28.87725830078125,40.846824645996094,28.87725830078125,40.846824645996094,"[55.29773235321045, 161.38911247253418]",0,"[42.35696792602539, 113.26956748962402]",0,0,densenet121-32-densenet201-4
efficientnet_b7,4,mobilenet_v3_large,32,mig,1.0,230.95967795029813,1431.7881626534102,17.2882080078125,2.727031707763672,17.2882080078125,2.727031707763672,17.2882080078125,2.727031707763672,"[73.36020469665527, 187.29534149169928]",0,"[18.35155487060547, 53.41248512268066]",0,0,efficientnet_b7-4-mobilenet_v3_large-32
efficientnet_b5,16,efficientnet_b5,2,mig,1.0,633.909743264566,633.909743264566,25.166034698486328,25.166034698486328,25.166034698486328,25.166034698486328,25.166034698486328,25.166034698486328,"[71.48623466491699, 190.3698444366455]",0,"[62.55030632019043, 227.14972496032715]",0,0,efficientnet_b5-16-efficientnet_b5-2
efficientnet_b5,2,resnet18,8,mig,1.0,223.5455932219085,1442.673744355666,8.73565673828125,1.356363296508789,8.73565673828125,1.356363296508789,8.73565673828125,1.356363296508789,"[62.55030632019043, 227.14972496032715]",0,"[5.157947540283203, 15.062761306762695]",0,0,efficientnet_b5-2-resnet18-8
densenet161,32,efficientnet_b5,16,mig,1.0,553.3664036247662,666.0399319996826,57.096242904663086,47.93357849121094,57.096242904663086,47.93357849121094,57.096242904663086,47.93357849121094,"[150.1929759979248, 402.6620864868164]",0,"[71.48623466491699, 190.3698444366455]",0,0,densenet161-32-efficientnet_b5-16
densenet201,32,vgg13,16,mig,1.0,775.0047891144825,1145.5247464873337,40.846824645996094,26.99828147888184,40.846824645996094,26.99828147888184,40.846824645996094,26.99828147888184,"[140.98715782165527, 507.3609590530398]",0,"[25.80809593200684, 71.98476791381837]",0,0,densenet201-32-vgg13-16
mobilenet_v3_large,8,vgg13,4,mig,1.0,2813.069962160372,820.3296579452777,2.760171890258789,9.43279266357422,2.760171890258789,9.43279266357422,2.760171890258789,9.43279266357422,"[8.74340534210205, 21.95785045623779]",0,"[7.332563400268555, 24.69758987426758]",0,0,mobilenet_v3_large-8-vgg13-4
resnet152,2,vgg16,32,mig,1.0,268.48230483566783,505.49275354588985,7.330179214477539,3.814697265625,7.330179214477539,3.814697265625,7.330179214477539,3.814697265625,"[53.725600242614746, 128.05020809173587]",0,"[59.967875480651855, 190.44158458709745]",0,0,resnet152-2-vgg16-32
inception_v3,8,vgg13,4,mig,1.0,1123.0990037325655,820.3296579452777,7.093667984008789,9.43279266357422,7.093667984008789,9.43279266357422,7.093667984008789,9.43279266357422,"[18.77737045288086, 52.09059715271001]",0,"[7.332563400268555, 24.69758987426758]",0,0,inception_v3-8-vgg13-4
efficientnet_b5,32,squeezenet1_0,2,mig,1.0,666.0399319996826,3291.8604860971463,47.93357849121094,9.611368179321287,47.93357849121094,9.611368179321287,47.93357849121094,9.611368179321287,"[88.68300914764404, 229.1651964187622]",0,"[5.701303482055664, 15.452766418457037]",0,0,efficientnet_b5-32-squeezenet1_0-2
efficientnet_b5,8,efficientnet_b6,8,mig,1.0,597.6284216010973,463.3240976496178,13.341426849365234,17.212390899658203,13.341426849365234,17.212390899658203,13.341426849365234,17.212390899658203,"[48.195481300354, 137.98916339874268]",0,"[64.6524429321289, 187.1220111846924]",0,0,efficientnet_b5-8-efficientnet_b6-8
densenet169,4,mobilenet_v3_large,4,mig,1.0,415.46150834248783,1444.4037052238868,9.439468383789062,2.683401107788086,9.439468383789062,2.683401107788086,9.439468383789062,2.683401107788086,"[37.70208358764648, 111.1121892929078]",0,"[10.463953018188477, 31.406164169311523]",0,0,densenet169-4-mobilenet_v3_large-4
resnet152,32,vgg16,16,mig,1.0,733.81400502661,952.8783056309202,43.114423751831055,32.49716758728027,43.114423751831055,32.49716758728027,43.114423751831055,32.49716758728027,"[130.81252574920654, 467.5929307937622]",0,"[36.31937503814697, 116.04452133178712]",0,0,resnet152-32-vgg16-16
efficientnet_b7,16,resnet34,32,mig,1.0,289.07291607641326,2184.5364040447203,55.26614189147949,7.185697555541992,55.26614189147949,7.185697555541992,55.26614189147949,7.185697555541992,"[131.41703605651855, 542.326378822327]",0,"[23.201465606689453, 60.73904037475586]",0,0,efficientnet_b7-16-resnet34-32
densenet121,2,densenet169,32,mig,1.0,281.30680736785087,200.81574771689284,6.963968276977539,9.678363800048828,6.963968276977539,9.678363800048828,6.963968276977539,9.678363800048828,"[31.86607360839844, 82.40795135498047]",0,"[77.0866870880127, 235.37182807922363]",0,0,densenet121-2-densenet169-32
resnet18,32,squeezenet1_1,2,mig,1.0,4610.227966363354,5633.278878077805,6.805896759033203,5.571126937866211,6.805896759033203,5.571126937866211,6.805896759033203,5.571126937866211,"[16.067981719970703, 41.36037826538086]",0,"[7.618069648742676, 19.27053928375244]",0,0,resnet18-32-squeezenet1_1-2
alexnet,16,vgg19,16,mig,1.0,7811.053752914595,785.4607500595005,1.978158950805664,19.53697204589844,1.978158950805664,19.53697204589844,1.978158950805664,19.53697204589844,"[9.903192520141602, 800.369453430176]",0,"[47.20258712768555, 161.4960193634034]",0,0,alexnet-16-vgg19-16
resnet34,16,vgg11,2,mig,1.0,2790.7294957671643,1599.3903552014503,5.627632141113281,9.563684463500977,5.627632141113281,9.563684463500977,5.627632141113281,9.563684463500977,"[12.609004974365234, 35.66241264343262]",0,"[4.491686820983887, 12.486314773559576]",0,0,resnet34-16-vgg11-2
efficientnet_b6,2,resnet152,4,mig,1.0,197.7471394637571,268.48230483566783,9.929895401000977,7.330179214477539,9.929895401000977,7.330179214477539,9.929895401000977,7.330179214477539,"[49.16810989379883, 121.783447265625]",0,"[52.88875102996826, 147.14336395263672]",0,0,efficientnet_b6-2-resnet152-4
mobilenet_v3_large,16,resnet101,8,mig,1.0,3414.0548586872505,948.4856796903612,4.634857177734375,16.634702682495117,4.634857177734375,16.634702682495117,4.634857177734375,16.634702682495117,"[9.174346923828123, 23.64635467529297]",0,"[41.705965995788574, 134.9987268447876]",0,0,mobilenet_v3_large-16-resnet101-8
resnet152,16,resnet34,32,mig,1.0,560.7436200239404,2184.5364040447203,28.11908721923828,7.185697555541992,28.11908721923828,7.185697555541992,28.11908721923828,7.185697555541992,"[65.30427932739258, 180.2811622619629]",0,"[23.201465606689453, 60.73904037475586]",0,0,resnet152-16-resnet34-32
densenet201,16,vgg13,16,mig,1.0,581.6137449418567,878.8163485678708,27.40192413330078,17.30966567993164,27.40192413330078,17.30966567993164,27.40192413330078,17.30966567993164,"[62.50441074371338, 216.6438102722168]",0,"[25.80809593200684, 71.98476791381837]",0,0,densenet201-16-vgg13-16
resnet50,4,squeezenet1_1,8,mig,1.0,920.1422372243238,3076.100838370022,4.311084747314453,1.2793540954589844,4.311084747314453,1.2793540954589844,4.311084747314453,1.2793540954589844,"[15.934944152832031, 48.004198074340856]",0,"[7.340192794799805, 20.30348777770996]",0,0,resnet50-4-squeezenet1_1-8
vgg13,16,vgg16,4,mig,1.0,878.8163485678708,726.8176623894389,17.30966567993164,20.77484130859375,17.30966567993164,20.77484130859375,17.30966567993164,20.77484130859375,"[25.80809593200684, 71.98476791381837]",0,"[9.12332534790039, 28.58603000640869]",0,0,vgg13-16-vgg16-4
alexnet,32,efficientnet_b7,2,mig,1.0,9616.509799970076,375.67708691210265,3.179311752319336,85.02674102783203,3.179311752319336,85.02674102783203,3.179311752319336,85.02674102783203,"[11.010289192199709, 27.551174163818366]",0,"[68.09377670288086, 199.70269203186052]",0,0,alexnet-32-efficientnet_b7-2
resnet101,16,vgg19,32,mig,1.0,779.6599807163543,620.7476169981036,20.24531364440918,24.64151382446289,20.24531364440918,24.64151382446289,20.24531364440918,24.64151382446289,"[48.97916316986084, 134.917950630188]",0,"[69.72730159759521, 184.2193603515625]",0,0,resnet101-16-vgg19-32
densenet161,16,efficientnet_b7,16,mig,1.0,501.9282733048119,348.49019660126885,31.748056411743164,45.80855369567871,31.748056411743164,45.80855369567871,31.748056411743164,45.80855369567871,"[81.49385452270508, 211.2916231155396]",0,"[131.41703605651855, 542.326378822327]",0,0,densenet161-16-efficientnet_b7-16
efficientnet_b5,8,mobilenet_v3_small,8,mig,1.0,597.6284216010973,3439.535681524122,13.341426849365234,2.2499561309814453,13.341426849365234,2.2499561309814453,13.341426849365234,2.2499561309814453,"[48.195481300354, 137.98916339874268]",0,"[10.103464126586914, 31.44035339355469]",0,0,efficientnet_b5-8-mobilenet_v3_small-8
alexnet,16,vgg13,2,mig,1.0,7811.053752914595,1092.6166426911948,1.978158950805664,14.054536819458008,1.978158950805664,14.054536819458008,1.978158950805664,14.054536819458008,"[9.903192520141602, 800.369453430176]",0,"[5.352497100830078, 14.85733985900879]",0,0,alexnet-16-vgg13-2
densenet161,32,vgg16,32,mig,1.0,646.3542684386318,772.254471186138,49.00670051574707,39.40701484680176,49.00670051574707,39.40701484680176,49.00670051574707,39.40701484680176,"[150.1929759979248, 402.6620864868164]",0,"[59.967875480651855, 190.44158458709745]",0,0,densenet161-32-vgg16-32
alexnet,2,densenet169,4,mig,1.0,2399.333227636663,200.81574771689284,0.8060932159423828,9.678363800048828,0.8060932159423828,9.678363800048828,0.8060932159423828,9.678363800048828,"[2.0967721939086914, 5.826306343078614]",0,"[37.70208358764648, 111.1121892929078]",0,0,alexnet-2-densenet169-4
efficientnet_b7,2,mobilenet_v3_large,2,mig,1.0,158.9666295642025,717.0666897351672,12.235403060913086,2.6803016662597656,12.235403060913086,2.6803016662597656,12.235403060913086,2.6803016662597656,"[68.09377670288086, 199.70269203186052]",0,"[10.19287109375, 25.970196723937992]",0,0,efficientnet_b7-2-mobilenet_v3_large-2
densenet161,2,densenet169,8,mig,1.0,205.4569600259681,200.81574771689284,9.48786735534668,9.678363800048828,9.48786735534668,9.678363800048828,9.48786735534668,9.678363800048828,"[31.385421752929688, 97.31435775756836]",0,"[37.24122047424317, 112.37168312072754]",0,0,densenet161-2-densenet169-8
efficientnet_b7,32,vgg19,32,mig,1.0,313.84433911697664,656.9970720908458,101.853609085083,46.61989212036133,101.853609085083,46.61989212036133,101.853609085083,46.61989212036133,"[250.2284049987793, 584.7785949707031]",0,"[69.72730159759521, 184.2193603515625]",0,0,efficientnet_b7-32-vgg19-32
densenet169,8,vgg16,4,mig,1.0,757.2967244012098,682.0474504365291,10.482549667358398,11.130571365356444,10.482549667358398,11.130571365356444,10.482549667358398,11.130571365356444,"[37.24122047424317, 112.37168312072754]",0,"[9.12332534790039, 28.58603000640869]",0,0,densenet169-8-vgg16-4
resnet34,4,vgg16,4,mig,1.0,1229.4009011131852,592.5355247093886,3.2258033752441406,6.437063217163086,3.2258033752441406,6.437063217163086,3.2258033752441406,6.437063217163086,"[6.506919860839844, 19.17881965637207]",0,"[9.12332534790039, 28.58603000640869]",0,0,resnet34-4-vgg16-4
mobilenet_v2,32,resnet18,4,mig,1.0,3048.3865459052604,4610.227966363354,10.405302047729492,6.805896759033203,10.405302047729492,6.805896759033203,10.405302047729492,6.805896759033203,"[21.3320255279541, 89.20621871948254]",0,"[4.45866584777832, 12.677240371704103]",0,0,mobilenet_v2-32-resnet18-4
densenet161,16,densenet169,16,mig,1.0,501.9282733048119,776.6799629443728,31.748056411743164,20.51258087158203,31.748056411743164,20.51258087158203,31.748056411743164,20.51258087158203,"[81.49385452270508, 211.2916231155396]",0,"[72.13079929351807, 169.94497776031494]",0,0,densenet161-16-densenet169-16
densenet161,8,mobilenet_v3_large,4,mig,1.0,440.3610901415633,2812.808725506933,18.10455322265625,2.7441978454589844,18.10455322265625,2.7441978454589844,18.10455322265625,2.7441978454589844,"[39.22939300537109, 130.18898963928223]",0,"[10.463953018188477, 31.406164169311523]",0,0,densenet161-8-mobilenet_v3_large-4
squeezenet1_1,4,vgg11,4,mig,1.0,3076.100838370022,961.1946482000744,1.2793540954589844,4.007577896118164,1.2793540954589844,4.007577896118164,1.2793540954589844,4.007577896118164,"[5.745649337768555, 19.358348846435547]",0,"[4.9076080322265625, 14.774084091186523]",0,0,squeezenet1_1-4-vgg11-4
efficientnet_b5,4,efficientnet_b5,8,mig,1.0,407.6143915601046,407.6143915601046,9.772300720214844,9.772300720214844,9.772300720214844,9.772300720214844,9.772300720214844,9.772300720214844,"[52.23727226257324, 122.29514122009276]",0,"[48.195481300354, 137.98916339874268]",0,0,efficientnet_b5-4-efficientnet_b5-8
mobilenet_v2,16,mobilenet_v3_small,16,mig,1.0,2948.1526967186437,6445.592522643135,5.373239517211914,2.410411834716797,5.373239517211914,2.410411834716797,5.373239517211914,2.410411834716797,"[10.136961936950684, 25.838327407836918]",0,"[7.981538772583008, 24.18406009674073]",0,0,mobilenet_v2-16-mobilenet_v3_small-16
efficientnet_b7,2,mobilenet_v3_large,32,mig,1.0,157.99553184640737,722.8780742904388,12.380123138427734,2.6755332946777344,12.380123138427734,2.6755332946777344,12.380123138427734,2.6755332946777344,"[68.09377670288086, 199.70269203186052]",0,"[18.35155487060547, 53.41248512268066]",0,0,efficientnet_b7-2-mobilenet_v3_large-32
resnet152,8,resnet18,32,mig,1.0,505.2930479235832,2916.238367153764,15.77305793762207,2.706289291381836,15.77305793762207,2.706289291381836,15.77305793762207,2.706289291381836,"[59.587717056274414, 178.08079719543457]",0,"[16.067981719970703, 41.36037826538086]",0,0,resnet152-8-resnet18-32
resnet101,32,vgg13,4,mig,1.0,1021.4275281431428,1145.5247464873337,31.00776672363281,26.99828147888184,31.00776672363281,26.99828147888184,31.00776672363281,26.99828147888184,"[100.55983066558838, 559.5760583877563]",0,"[7.332563400268555, 24.69758987426758]",1,1,resnet101-32-vgg13-4
efficientnet_b7,2,resnet34,2,mig,1.0,158.9666295642025,972.9544527818036,12.235403060913086,1.9888877868652344,12.235403060913086,1.9888877868652344,12.235403060913086,1.9888877868652344,"[68.09377670288086, 199.70269203186052]",0,"[6.753325462341309, 21.199584007263184]",0,0,efficientnet_b7-2-resnet34-2
resnet101,2,squeezenet1_0,32,mig,1.0,384.0263046498808,1737.7680658773656,5.138635635375977,1.1301040649414062,5.138635635375977,1.1301040649414062,5.138635635375977,1.1301040649414062,"[37.6279354095459, 98.98934364318852]",0,"[61.8593692779541, 328.75738143920904]",0,0,resnet101-2-squeezenet1_0-32
efficientnet_b7,32,resnet50,16,mig,1.0,375.67708691210265,1571.9706699155736,85.02674102783203,20.16615867614746,85.02674102783203,20.16615867614746,85.02674102783203,20.16615867614746,"[250.2284049987793, 584.7785949707031]",0,"[33.52701663970947, 110.16175746917725]",0,0,efficientnet_b7-32-resnet50-16
efficientnet_b5,4,resnet152,2,mig,1.0,441.635888330487,466.8778708584933,8.788108825683594,8.525609970092773,8.788108825683594,8.525609970092773,8.788108825683594,8.525609970092773,"[52.23727226257324, 122.29514122009276]",0,"[53.725600242614746, 128.05020809173587]",0,0,efficientnet_b5-4-resnet152-2
efficientnet_b5,8,mobilenet_v3_large,4,mig,1.0,597.6284216010973,2812.808725506933,13.341426849365234,2.7441978454589844,13.341426849365234,2.7441978454589844,13.341426849365234,2.7441978454589844,"[48.195481300354, 137.98916339874268]",0,"[10.463953018188477, 31.406164169311523]",0,0,efficientnet_b5-8-mobilenet_v3_large-4
densenet161,8,densenet201,8,mig,1.0,440.3610901415633,606.9961674810239,18.10455322265625,13.04173469543457,18.10455322265625,13.04173469543457,18.10455322265625,13.04173469543457,"[39.22939300537109, 130.18898963928223]",0,"[46.94116115570069, 133.82303714752197]",0,0,densenet161-8-densenet201-8
resnet50,16,resnet50,16,mig,1.0,1231.3672877167126,1231.3672877167126,12.888669967651367,12.888669967651367,12.888669967651367,12.888669967651367,12.888669967651367,12.888669967651367,"[33.52701663970947, 110.16175746917725]",0,"[33.52701663970947, 110.16175746917725]",0,0,resnet50-16-resnet50-16
mobilenet_v3_small,4,vgg11,32,mig,1.0,1709.7451513948038,961.1946482000744,2.2449493408203125,4.007577896118164,2.2449493408203125,4.007577896118164,2.2449493408203125,4.007577896118164,"[6.962418556213379, 18.46108436584473]",0,"[40.741920471191406, 130.5216789245609]",0,0,mobilenet_v3_small-4-vgg11-32
resnet101,2,resnet101,8,mig,1.0,384.0263046498808,384.0263046498808,5.138635635375977,5.138635635375977,5.138635635375977,5.138635635375977,5.138635635375977,5.138635635375977,"[37.6279354095459, 98.98934364318852]",0,"[41.705965995788574, 134.9987268447876]",0,0,resnet101-2-resnet101-8
